startYear,startMonth,startDay,endYear,endMonth,endDay,group,groupTitle,eventType,dispPos,event,eventColor,detailLink,image,imageCitation
1794,,,,,,10103,東洲斎 写楽,2,,『三代目大谷鬼次の奴江戸兵衛』,https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%B4%B2%E6%96%8E%E5%86%99%E6%A5%BD,https://ja.wikipedia.org/wiki/%E5%96%9C%E5%A4%9A%E5%B7%9D%E6%AD%8C%E9%BA%BF,https://upload.wikimedia.org/wikipedia/commons/0/0e/Toshusai_Sharaku-_Otani_Oniji%2C_1794.jpg,"Sharaku, Public domain, via Wikimedia Commons"
1794,,,1795,,,10103,東洲斎 写楽,1,,東洲斎 写楽,#3C7D22,,,
